Horizon,Model,Mean Return (%),Total Return (%),Std Return (%),Median Return (%),Mean Sharpe,Mean Accuracy (%),Mean F1 Score,Positive Windows,Negative Windows,Total Windows
14day,lstm_60day,3.606079833667862,35.70530276197057,10.502834484892446,0.0,0.30132856860478807,51.298701298701296,0.3235210869721925,3,2,10
14day,buy_and_hold,7.977952135357025,-0.6808393894105702,41.42486248813871,-0.8942771601006039,0.5892416569775678,50.0,0.5,5,5,10
14day,transformer_60day,-0.5427696364386159,-9.133462582956708,9.225663604050235,0.0,0.12464367858086463,45.58441558441559,0.2575386501353214,2,3,10
14day,lightgbm,-1.934280531013758,-35.42793689662663,20.710626702504385,6.211200722725085,0.6076512663704088,42.733333333333334,0.41277101732408134,6,4,10
14day,ensemble_traditional,-3.520273596852206,-45.84695713496201,21.607456181047244,0.8649203020033469,0.48217106243300095,41.86666666666666,0.40051791173156664,6,4,10
14day,transformer,-4.96894487518935,-57.88447873420495,26.9211710162905,-10.019831766922099,0.10994463398032417,42.93333333333333,0.48751783151733646,5,5,10
14day,lstm,-5.884874762830235,-60.52639697885467,23.765124137229325,-2.91702338113729,0.18311187567411594,40.53333333333334,0.4498806073508149,5,5,10
14day,random_forest,-6.415028713764759,-60.781543202267876,21.39124683267219,-8.863122280545161,0.07560164812043493,42.733333333333334,0.41192250723334933,4,6,10
14day,xgboost,-6.541856775036845,-61.204079303132055,21.694738477672367,-1.5003258247134388,0.16572567512326403,42.133333333333326,0.42340298479711985,4,6,10
1day,random_forest,7.588598103815841,59.15933496205052,23.480854238424563,7.091496684349307,0.5525576064369637,53.93333333333333,0.5157589105466484,6,4,10
1day,lstm_60day,2.4663550158471224,21.13962761304038,10.79613419628927,0.0,0.22875917876924498,47.44444444444444,0.251991974908624,2,2,10
1day,ensemble_traditional,3.176889951323427,6.885990194110625,21.966319111130094,3.0607945269839174,0.4729847749637074,53.733333333333334,0.512093546997408,5,5,10
1day,buy_and_hold,7.977952135357025,-0.6808393894105702,41.42486248813871,-0.8942771601006039,0.5892416569775678,50.0,0.5,5,5,10
1day,transformer,-0.7057054848823197,-27.287025752880933,20.37299430689407,4.32144545046741,0.29381551095856573,50.46666666666667,0.45671053538099116,7,3,10
1day,lstm,-2.1482520187498864,-27.583788585954427,14.603723568147595,-2.3794220380303264,0.0019556233604888632,50.33333333333333,0.4746950850702052,5,5,10
1day,transformer_60day,-2.6609028151901435,-41.490189253829634,24.067754202937028,0.0,-0.21103733906178562,45.22222222222222,0.33399954205230153,2,4,10
1day,xgboost,-0.40017716646670975,-42.32181494200743,30.29489106651952,-3.1757311177399163,0.279424644958667,53.733333333333334,0.5252909278520027,4,6,10
1day,lightgbm,-3.172014980631969,-47.177005106563165,23.393432854730833,-0.628659864845238,0.13204193469253708,51.93333333333332,0.48581489860861343,5,5,10
28day,buy_and_hold,7.977952135357025,-0.6808393894105702,41.42486248813871,-0.8942771601006039,0.5892416569775678,50.0,0.5,5,5,10
28day,transformer_60day,-0.09193586963334055,-3.047087824995409,6.516579850807397,0.0,0.04163612601405155,51.11111111111111,0.29848901098901093,2,2,10
28day,lstm_60day,-0.5087095878713677,-14.305937433218718,13.629638636504,0.0,0.07176121316371567,45.396825396825385,0.4240911393259944,4,3,10
28day,transformer,0.36057922553404675,-37.4743441575628,32.625005202582656,-6.609337011477995,0.42776805815963054,45.06666666666666,0.5176910525118108,5,5,10
28day,lstm,-2.7292960813027465,-42.971245715845626,23.359318433268278,-7.404112177862593,0.37968694117834273,39.6,0.4303351149017307,5,5,10
28day,random_forest,-4.496767925171793,-50.617918294537965,22.12515793372981,-8.998576092811344,0.2839380885068879,48.46666666666667,0.5015850993170754,5,5,10
28day,xgboost,-5.991583762790346,-56.45396126445381,19.203765589679474,-7.895050975343682,0.3292489779221852,44.53333333333333,0.5065924891684837,5,5,10
28day,ensemble_traditional,-7.4488447068434205,-62.067312926029174,18.030750498921314,-7.493210468272604,0.22495969848008954,43.53333333333333,0.48377974382426014,5,5,10
28day,lightgbm,-8.87410973194691,-67.0812646311275,16.582091191874024,-1.2683088981974233,-0.03927613342171785,42.800000000000004,0.4444348640038755,5,5,10
60day,transformer_60day,9.163630260476179,117.40526599171753,16.421864124590538,0.0,1.329435072709948,46.45161290322581,0.23350877192982455,3,0,10
60day,lstm_60day,4.226468915704982,43.357521312589185,11.786038874363022,0.0,0.593338803008858,22.258064516129032,0.07368421052631578,2,0,10
60day,random_forest,4.099248625479937,37.33271559076918,13.652059959567286,4.792262760817046,0.5000883840497821,49.86666666666667,0.37267595068913917,6,4,10
60day,buy_and_hold,7.977952135357025,-0.6808393894105702,41.42486248813871,-0.8942771601006039,0.5892416569775678,50.0,0.5,5,5,10
60day,lightgbm,-1.803495048816478,-28.997993265794896,16.151464312774078,2.0136083920198224,0.40662649840117604,49.86666666666667,0.42409257228580693,5,5,10
